#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
21,Tyler Herro,MIA,62,35.7,23.9,8.4,18.2,0.461,3.5,9.5,0.369,3.6,4.2,0.859,0.4,5.0,5.4,5.7,0.8,0.2,2.6,1.2
22,Zach LaVine,SAC,57,34.8,23.8,8.6,16.8,0.512,3.2,7.3,0.437,3.4,4.2,0.823,0.3,4.4,4.6,4.3,0.9,0.2,2.8,1.4
23,Norman Powell,LAC,46,33.0,23.8,8.3,16.7,0.494,3.3,7.7,0.424,4.0,4.8,0.821,0.4,3.1,3.5,2.2,1.3,0.2,2.0,1.9
24,De'Aaron Fox,SAS,62,36.1,23.5,8.7,18.8,0.463,1.9,6.1,0.31,4.2,5.1,0.827,0.9,3.9,4.8,6.3,1.5,0.4,2.8,2.6
25,Jaylen Brown,BOS,55,35.4,23.0,8.6,18.6,0.46,1.9,5.9,0.316,4.1,5.3,0.759,1.5,4.6,6.1,4.7,1.3,0.3,2.7,2.6
26,"Jaren Jackson, Jr.",MEM,59,29.4,22.7,8.2,16.5,0.497,1.9,5.2,0.365,4.5,5.8,0.772,1.3,4.5,5.8,2.1,1.3,1.6,2.2,3.4
27,James Harden,LAC,63,35.1,22.3,6.5,16.5,0.392,3.0,8.7,0.341,6.4,7.3,0.87,0.7,5.1,5.8,8.7,1.5,0.6,4.5,2.0
28,DeMar DeRozan,SAC,59,35.9,22.1,8.1,16.7,0.484,1.1,3.1,0.348,4.9,5.6,0.878,0.6,3.4,4.0,4.1,0.9,0.4,1.4,1.9
29,Trey Murphy III,NOP,50,35.6,21.7,7.4,16.2,0.455,3.1,8.5,0.362,3.9,4.4,0.883,0.9,4.2,5.1,3.7,1.1,0.8,2.0,2.1
30,R.J. Barrett,TOR,51,33.1,21.6,8.1,17.1,0.472,1.9,5.3,0.361,3.5,5.5,0.649,1.0,5.5,6.5,5.7,0.8,0.3,3.0,2.5
31,C.J. McCollum,NOP,50,33.0,21.4,8.0,17.8,0.45,3.1,8.2,0.382,2.3,3.1,0.731,0.7,3.0,3.7,3.9,0.8,0.5,1.8,2.2
32,Jamal Murray,DEN,59,36.3,21.4,7.9,16.7,0.472,2.3,5.9,0.394,3.3,3.7,0.886,0.6,3.1,3.8,6.1,1.4,0.5,2.1,1.9
33,Miles Bridges,CHA,51,32.5,21.4,7.7,17.5,0.442,2.4,7.1,0.332,3.6,4.1,0.872,1.1,6.7,7.9,3.8,0.8,0.7,2.1,1.6
34,Jalen Williams,OKC,61,32.6,21.3,8.1,16.9,0.478,1.8,5.0,0.362,3.3,4.2,0.791,0.9,4.6,5.5,5.3,1.7,0.7,2.2,2.4
35,Jordan Poole,WAS,54,31.0,21.1,6.9,16.3,0.423,3.5,9.4,0.374,3.8,4.3,0.88,0.5,2.8,3.3,4.7,1.4,0.5,3.2,3.1
36,Brandon Miller,CHA,27,34.2,21.0,7.3,18.2,0.403,3.9,10.9,0.355,2.5,2.9,0.861,0.9,3.9,4.9,3.6,1.1,0.7,2.8,2.7
37,Darius Garland,CLE,61,30.4,21.0,7.5,15.7,0.477,2.9,7.1,0.411,3.1,3.6,0.881,0.6,2.0,2.6,6.7,1.2,0.2,2.4,2.0
38,Jalen Green,HOU,65,33.1,21.0,7.4,17.6,0.424,2.9,8.2,0.355,3.2,3.9,0.829,0.5,3.9,4.4,3.3,0.8,0.3,2.6,1.6
39,Pascal Siakam,IND,64,32.9,20.8,8.0,15.2,0.524,1.7,4.3,0.401,3.1,4.1,0.747,1.7,5.5,7.2,3.3,0.9,0.5,1.3,2.5
40,Scottie Barnes,TOR,51,34.1,19.6,7.4,16.7,0.442,1.2,4.6,0.263,3.6,4.7,0.778,1.7,6.2,7.9,6.0,1.5,1.1,2.9,1.9
41,Domantas Sabonis,SAC,56,35.2,19.5,7.7,12.9,0.596,1.0,2.4,0.432,3.2,4.2,0.747,3.9,10.2,14.1,6.2,0.6,0.4,3.0,3.4
42,Anfernee Simons,POR,63,32.8,19.3,6.9,16.0,0.43,3.1,8.3,0.369,2.5,2.7,0.908,0.3,2.4,2.8,4.8,0.9,0.1,2.1,1.7
43,Lauri Markkanen,UTA,43,32.1,19.3,6.4,15.0,0.425,2.9,8.4,0.347,3.6,4.2,0.872,1.7,4.5,6.1,1.6,0.8,0.4,1.4,1.8
44,Alperen Sengun,HOU,61,31.4,19.2,7.5,15.1,0.498,0.3,1.3,0.238,3.8,5.6,0.69,3.4,7.0,10.4,4.9,1.1,0.8,2.6,2.9
45,Coby White,CHI,58,32.9,19.1,6.5,14.9,0.436,3.0,8.3,0.363,3.1,3.5,0.9,0.3,3.1,3.5,4.5,1.0,0.2,2.3,2.2
46,Nikola Vucevic,CHI,57,32.0,19.0,7.8,14.5,0.534,1.8,4.5,0.389,1.7,2.1,0.817,2.3,7.9,10.3,3.4,0.9,0.6,1.7,2.4
47,Cameron Johnson,BRK,49,31.7,18.9,6.2,13.1,0.476,2.9,7.3,0.401,3.5,3.9,0.881,0.9,3.3,4.2,3.1,0.9,0.4,1.7,1.9
48,Jalen Johnson,ATL,36,35.7,18.9,7.5,15.1,0.5,1.2,3.9,0.312,2.6,3.5,0.746,1.7,8.3,10.0,5.0,1.6,1.0,2.9,1.9
49,Julius Randle,MIN,54,32.5,18.9,6.6,13.9,0.474,1.5,4.6,0.323,4.2,5.2,0.817,2.2,5.0,7.2,4.7,0.7,0.2,2.9,2.5
50,Austin Reaves,LAL,56,34.4,18.8,5.9,13.6,0.437,2.5,7.0,0.36,4.4,5.0,0.868,0.9,3.4,4.3,5.9,1.1,0.3,2.4,2.0
51,Desmond Bane,MEM,53,31.5,18.7,7.0,14.3,0.487,2.2,5.8,0.373,2.6,3.0,0.881,0.9,5.3,6.2,5.5,1.2,0.5,2.5,2.4
52,Evan Mobley,CLE,58,30.2,18.6,7.1,12.6,0.568,1.1,2.9,0.365,3.2,4.3,0.744,2.3,7.0,9.3,3.1,0.8,1.6,2.0,2.0
53,Tyrese Haliburton,IND,60,34.0,18.5,6.5,13.8,0.467,3.0,7.8,0.389,2.5,2.9,0.863,0.6,2.9,3.5,8.9,1.5,0.6,1.7,1.3
54,"Michael Porter, Jr.",DEN,63,33.7,18.3,7.0,13.8,0.506,2.5,6.3,0.401,1.9,2.5,0.745,1.8,5.1,7.0,2.1,0.6,0.4,1.3,1.9
55,Collin Sexton,UTA,50,28.1,18.1,6.4,13.6,0.472,1.8,4.5,0.404,3.5,3.9,0.888,1.0,1.8,2.8,4.2,0.7,0.1,2.6,2.2
56,De'Andre Hunter,CLE,49,27.8,17.8,5.7,12.2,0.468,2.6,6.2,0.413,3.8,4.5,0.855,0.7,3.3,4.0,1.5,0.7,0.2,1.4,2.3
57,Andrew Wiggins,MIA,52,30.9,17.8,6.1,13.9,0.44,2.1,5.8,0.366,3.4,4.4,0.775,1.6,3.0,4.6,2.5,0.9,0.8,1.5,1.7
58,Malik Monk,SAC,53,32.4,17.7,6.5,14.8,0.44,2.2,6.8,0.325,2.4,2.8,0.872,0.4,3.4,3.8,5.8,1.0,0.6,2.3,2.6
59,Bam Adebayo,MIA,63,34.5,17.7,6.8,14.0,0.488,0.8,2.7,0.31,3.2,4.3,0.754,2.5,7.5,10.0,4.4,1.3,0.7,2.1,2.2
60,Jaden Ivey,DET,30,29.9,17.6,6.3,13.8,0.46,2.1,5.1,0.409,2.8,3.9,0.733,1.3,2.8,4.1,4.0,0.9,0.4,3.0,2.2
61,Shaedon Sharpe,POR,59,30.5,17.5,6.5,14.6,0.449,2.0,6.2,0.318,2.4,3.1,0.8,0.9,3.2,4.1,2.6,0.7,0.2,2.0,1.7
62,Mikal Bridges,NYK,65,37.9,17.5,7.2,14.6,0.495,2.1,6.0,0.35,0.9,1.2,0.763,0.9,2.3,3.2,3.5,0.9,0.6,1.5,1.5
63,Keyonte George,UTA,53,31.4,16.8,5.4,13.8,0.394,2.6,7.7,0.343,3.4,4.2,0.796,0.4,3.4,3.8,5.9,0.7,0.2,2.8,1.7
64,Jonathan Kuminga,GOS,32,26.0,16.8,6.1,13.2,0.459,1.3,3.6,0.345,3.4,5.3,0.639,1.4,3.6,5.0,2.2,0.9,0.6,1.6,1.9
65,Derrick White,BOS,63,33.8,16.7,5.7,12.7,0.446,3.5,9.0,0.391,1.8,2.1,0.852,0.9,3.5,4.3,4.4,0.9,1.1,1.6,1.9
66,OG Anunoby,NYK,59,36.7,16.6,6.2,13.2,0.468,2.2,6.1,0.365,2.1,2.6,0.794,1.4,3.4,4.8,2.2,1.4,0.9,1.4,2.3
67,Malik Beasley,DET,66,27.4,16.5,5.7,13.0,0.441,3.9,9.3,0.42,1.1,1.6,0.654,0.6,2.2,2.8,1.7,1.0,0.1,1.0,1.5
68,Bennedict Mathurin,IND,58,30.7,16.2,5.7,12.1,0.47,1.4,4.1,0.357,3.4,4.1,0.829,1.2,4.2,5.4,1.9,0.6,0.4,1.9,2.3
69,Jalen Suggs,ORL,35,28.6,16.2,5.6,13.7,0.41,2.2,6.9,0.314,2.8,3.1,0.882,0.7,3.4,4.0,3.7,1.5,0.9,2.9,2.8
70,Ivica Zubac,LAC,64,32.7,16.2,7.2,11.6,0.622,0.0,0.0,0.0,1.8,2.8,0.635,3.7,8.8,12.5,2.5,0.8,1.2,1.6,2.2
71,Devin Vassell,SAS,49,30.6,15.9,6.1,13.9,0.435,2.2,6.4,0.348,1.5,1.9,0.785,0.6,3.2,3.8,2.9,1.3,0.5,1.4,1.6
72,Myles Turner,IND,57,30.7,15.5,5.4,11.5,0.475,2.2,5.4,0.397,2.4,3.2,0.772,1.2,5.3,6.5,1.6,0.8,1.9,1.8,2.7
73,Jared McCain,PHL,23,25.7,15.3,5.5,11.9,0.46,2.2,5.8,0.383,2.1,2.4,0.875,0.6,1.9,2.4,2.6,0.7,0.0,1.6,1.6
74,Deni Avdija,POR,61,29.0,15.3,5.0,10.8,0.466,1.5,4.3,0.347,3.7,4.9,0.768,1.3,5.4,6.7,3.6,0.9,0.5,2.6,2.4
75,Christian Braun,DEN,65,33.4,15.2,5.9,10.4,0.565,1.1,2.8,0.383,2.3,2.8,0.824,1.2,3.8,5.1,2.3,1.1,0.5,0.9,2.2
76,"Kelly Oubre, Jr.",PHL,60,34.6,15.1,5.8,12.4,0.47,1.2,4.0,0.293,2.3,3.1,0.751,1.6,4.5,6.1,1.8,1.5,0.5,1.3,3.0
77,Kyle Kuzma,MIL,47,29.6,14.9,5.7,13.5,0.426,1.4,4.7,0.288,2.1,3.3,0.628,0.8,5.4,6.2,2.4,0.6,0.2,2.3,1.7
78,Naz Reid,MIN,66,28.0,14.8,5.5,11.8,0.465,2.3,5.9,0.392,1.5,1.9,0.792,1.1,5.0,6.1,2.2,0.7,1.0,1.3,2.5
79,Klay Thompson,DAL,59,27.6,14.5,5.2,12.4,0.417,3.2,7.9,0.4,0.9,1.1,0.903,0.7,2.8,3.5,2.1,0.8,0.5,1.3,1.2
80,Josh Hart,NYK,62,37.9,14.5,5.5,10.3,0.539,1.1,3.3,0.337,2.3,2.9,0.792,2.2,7.6,9.8,5.6,1.4,0.4,2.1,2.6
81,Jerami Grant,POR,47,32.4,14.4,4.6,12.2,0.373,2.3,6.3,0.365,3.0,3.5,0.849,0.6,2.9,3.5,2.1,0.9,1.0,1.4,2.3
82,Deandre Ayton,POR,40,30.1,14.4,6.6,11.7,0.566,0.2,0.8,0.188,1.0,1.5,0.667,3.1,7.1,10.2,1.6,0.8,1.0,1.7,2.2
83,Gradey Dick,TOR,54,29.4,14.4,4.9,12.0,0.41,2.1,6.0,0.35,2.5,2.9,0.858,0.8,2.8,3.6,1.8,0.9,0.2,1.5,2.2
84,Fred VanVleet,HOU,46,35.5,14.4,5.0,12.9,0.383,2.6,7.7,0.34,1.8,2.2,0.824,0.7,3.3,3.9,5.8,1.6,0.4,1.5,2.4
85,Jakob Poeltl,TOR,51,29.9,14.1,6.2,10.0,0.614,0.0,0.0,0.0,1.8,2.6,0.681,3.3,6.3,9.6,2.8,1.2,1.2,1.9,3.2
86,Dyson Daniels,ATL,61,34.0,14.1,5.9,12.2,0.483,1.1,3.1,0.349,1.1,1.9,0.598,1.6,4.0,5.6,4.1,3.0,0.7,1.9,2.5
87,Payton Pritchard,BOS,65,28.0,14.1,4.9,10.5,0.471,3.3,7.8,0.417,0.9,1.1,0.857,1.3,2.4,3.7,3.4,0.8,0.2,0.9,1.5
88,Amen Thompson,HOU,60,32.5,14.0,5.5,10.0,0.553,0.3,1.3,0.256,2.6,3.8,0.693,2.8,5.6,8.3,3.6,1.3,1.3,2.1,2.3
89,P.J. Washington,DAL,47,32.2,14.0,5.0,11.6,0.432,1.6,4.2,0.374,2.4,3.2,0.74,1.6,6.5,8.1,2.3,1.2,1.1,1.9,2.4
90,Tobias Harris,DET,62,32.1,13.9,5.3,11.3,0.474,1.2,3.7,0.338,2.0,2.3,0.872,0.9,5.2,6.1,2.2,0.9,0.8,1.1,1.9
91,Josh Giddey,CHI,60,29.7,13.8,5.1,11.0,0.462,1.5,4.0,0.376,2.2,2.8,0.789,1.7,6.0,7.7,6.7,1.1,0.6,2.8,1.7
92,Dillon Brooks,HOU,61,32.2,13.8,5.0,11.9,0.417,2.5,6.3,0.393,1.4,1.7,0.824,1.2,2.8,3.9,1.6,0.8,0.2,1.0,3.4
93,Bobby Portis,MIL,46,25.2,13.7,5.6,12.1,0.463,1.3,3.6,0.364,1.2,1.5,0.821,1.8,6.5,8.3,2.2,0.7,0.5,1.2,1.9
94,Jarrett Allen,CLE,65,28.6,13.6,5.5,7.9,0.7,0.0,0.0,0.0,2.5,3.3,0.755,2.7,7.6,10.3,1.9,1.0,1.0,1.2,1.5
95,Stephon Castle,SAS,63,25.5,13.4,4.9,11.4,0.425,1.1,4.0,0.283,2.6,3.7,0.713,1.0,2.2,3.2,3.5,0.9,0.2,1.9,2.0
96,Dennis Schroder,DET,60,27.8,13.4,4.7,11.4,0.415,1.9,5.3,0.351,2.1,2.5,0.833,0.3,2.3,2.6,5.3,1.0,0.2,2.1,2.5
97,Rui Hachimura,LAL,50,32.1,13.3,5.1,10.0,0.506,1.7,4.1,0.41,1.5,2.0,0.765,1.5,3.8,5.2,1.5,0.8,0.5,0.9,1.8
98,Scoot Henderson,POR,59,26.8,13.0,4.4,10.3,0.432,1.6,4.3,0.369,2.5,3.3,0.772,0.7,2.3,3.0,5.1,1.1,0.2,2.6,2.8
99,D'Angelo Russell,BRK,50,25.6,13.0,4.4,11.0,0.404,2.0,6.1,0.327,2.1,2.5,0.848,0.3,2.4,2.8,5.1,1.0,0.4,1.9,1.9
100,Russell Westbrook,DEN,59,27.8,12.9,4.9,10.6,0.465,1.2,3.7,0.336,1.9,2.9,0.64,1.5,3.5,5.0,6.0,1.4,0.5,3.0,2.5
101,Moe Wagner,ORL,30,18.8,12.9,4.7,8.3,0.562,0.9,2.5,0.36,2.6,3.7,0.718,1.3,3.6,4.9,1.4,0.8,0.4,1.6,1.8
102,Santi Aldama,MEM,53,25.0,12.7,5.0,10.2,0.487,1.8,4.8,0.375,0.9,1.3,0.7,1.6,5.1,6.7,2.8,0.8,0.5,1.0,1.1
103,Jaden McDaniels,MIN,67,32.5,12.6,5.0,10.4,0.479,1.3,3.9,0.335,1.3,1.6,0.833,1.7,4.3,5.9,2.0,1.4,0.8,1.1,2.9
104,Onyeka Okongwu,ATL,59,26.5,12.6,5.0,8.8,0.571,0.5,1.6,0.299,2.0,2.8,0.732,3.1,5.4,8.4,2.2,0.8,0.9,1.1,2.5
105,Keldon Johnson,SAS,61,23.6,12.5,4.7,9.7,0.487,1.2,3.5,0.329,1.9,2.5,0.761,1.4,3.2,4.5,1.5,0.6,0.2,1.0,1.5
106,Brook Lopez,MIL,63,31.7,12.5,4.7,9.6,0.486,1.8,4.9,0.366,1.4,1.7,0.846,1.3,3.7,5.0,1.7,0.7,1.9,1.0,2.2
107,Quentin Grimes,PHL,62,25.2,12.4,4.5,9.4,0.478,1.9,4.9,0.391,1.6,2.1,0.76,0.8,3.4,4.1,2.5,0.9,0.3,1.5,1.8
108,Naji Marshall,DAL,54,26.2,12.4,4.8,9.7,0.497,0.9,3.3,0.279,1.8,2.1,0.848,1.1,3.5,4.6,2.8,1.1,0.1,1.6,1.5
109,Keegan Murray,SAC,61,34.6,12.3,4.8,10.8,0.444,1.9,5.7,0.336,0.9,1.1,0.831,2.0,4.7,6.8,1.4,0.8,0.9,0.8,2.6
110,Bilal Coulibaly,WAS,59,33.0,12.3,4.5,10.6,0.421,1.1,3.8,0.281,2.3,3.1,0.746,1.5,3.4,5.0,3.4,1.3,0.7,2.1,2.4
111,Ayo Dosunmu,CHI,46,30.3,12.3,4.8,9.8,0.492,1.3,4.1,0.328,1.3,1.7,0.785,0.6,2.9,3.5,4.5,0.9,0.4,1.5,2.3
112,Daniel Gafford,DAL,51,21.9,12.3,5.0,7.1,0.699,0.0,0.0,0.0,2.4,3.4,0.699,2.7,4.1,6.9,1.4,0.4,1.9,1.2,2.7
113,Ty Jerome,CLE,60,19.6,11.9,4.3,8.5,0.504,1.5,3.5,0.438,1.9,2.1,0.902,0.7,1.9,2.6,3.3,1.2,0.0,1.3,1.5
114,Caris LeVert,ATL,51,25.0,11.9,4.3,9.0,0.474,1.7,4.4,0.392,1.6,2.3,0.713,0.6,2.5,3.1,3.4,0.9,0.5,1.2,1.5
115,Harrison Barnes,SAS,64,27.5,11.8,4.1,8.0,0.506,1.7,4.0,0.432,1.9,2.5,0.778,1.4,2.6,3.9,1.7,0.4,0.2,0.6,0.9
116,Alex Sarr,WAS,49,26.9,11.7,4.4,11.4,0.386,1.5,4.8,0.309,1.4,2.3,0.623,1.8,4.9,6.7,2.3,0.7,1.5,1.4,2.3
117,Corey Kispert,WAS,59,26.4,11.6,4.2,9.4,0.45,2.0,5.5,0.365,1.2,1.4,0.845,0.6,2.4,3.0,1.7,0.4,0.2,1.1,1.6
118,Zaccharie Risacher,ATL,59,24.4,11.6,4.4,9.9,0.438,1.5,4.3,0.346,1.4,2.0,0.709,1.2,2.4,3.6,1.2,0.8,0.5,1.2,1.9
119,Walker Kessler,UTA,49,30.4,11.6,5.0,6.9,0.724,0.0,0.1,0.333,1.5,2.8,0.536,4.7,7.6,12.3,1.6,0.6,2.4,1.5,2.2
120,Donte DiVincenzo,MIN,48,26.5,11.6,3.9,9.5,0.413,2.8,7.1,0.394,0.9,1.2,0.786,0.5,3.3,3.8,3.7,1.2,0.2,1.6,1.7
121,Buddy Hield,GOS,65,23.3,11.5,4.2,10.0,0.416,2.5,6.9,0.367,0.6,0.8,0.8,0.6,2.6,3.2,1.7,0.9,0.3,1.2,1.7
122,Terry Rozier,MIA,57,27.0,11.5,4.2,10.5,0.401,1.5,5.0,0.305,1.6,1.8,0.857,0.7,3.1,3.8,2.7,0.6,0.2,1.3,1.3
123,Aaron Wiggins,OKC,66,22.5,11.4,4.5,9.1,0.492,1.7,4.2,0.389,0.8,1.0,0.828,1.1,2.7,3.8,1.6,0.8,0.3,0.9,1.3
124,Jalen Duren,DET,63,25.8,11.4,4.7,6.7,0.696,0.0,0.0,0.0,2.0,2.9,0.685,3.5,6.9,10.3,2.6,0.8,1.2,1.8,3.2
125,Duncan Robinson,MIA,62,24.6,11.2,4.0,9.2,0.434,2.6,6.6,0.388,0.7,0.8,0.894,0.2,2.1,2.4,2.6,0.5,0.1,1.2,1.9
126,Jonas Valanciunas,SAC,63,20.2,11.2,4.6,8.4,0.548,0.1,0.5,0.25,1.9,2.2,0.871,2.5,5.8,8.3,2.3,0.5,0.6,1.7,2.2
127,Rudy Gobert,MIN,57,33.0,11.1,4.3,6.6,0.654,0.0,0.0,0.0,2.4,3.6,0.685,3.5,6.9,10.4,1.9,0.7,1.5,1.3,2.4
128,Jaylen Wells,MEM,65,26.1,11.0,3.9,8.9,0.437,1.9,5.1,0.367,1.4,1.7,0.809,1.2,2.2,3.3,1.7,0.6,0.1,1.0,1.9
129,Jordan Hawkins,NOP,48,23.3,10.9,3.8,10.0,0.377,2.0,5.8,0.339,1.4,1.7,0.827,0.5,2.3,2.7,1.1,0.6,0.4,1.0,0.8
130,Nikola Jovic,MIA,46,25.1,10.7,3.7,8.2,0.456,1.7,4.6,0.371,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,1.8
131,Grayson Allen,PHX,53,24.8,10.7,3.4,7.6,0.45,2.4,5.6,0.434,1.5,1.8,0.811,0.5,2.6,3.1,2.2,0.9,0.4,1.1,1.5
132,Jrue Holiday,BOS,50,30.3,10.7,4.0,9.0,0.438,1.7,5.0,0.337,1.1,1.2,0.9,1.2,3.1,4.3,3.6,1.0,0.4,1.3,1.6
133,"B.J. Boston, Jr.",NOP,42,23.6,10.7,4.0,9.1,0.436,1.2,3.3,0.35,1.6,2.0,0.788,0.7,2.5,3.2,2.2,1.3,0.2,1.2,1.7
134,Toumani Camara,POR,65,32.7,10.6,3.9,8.7,0.453,1.5,4.2,0.364,1.2,1.6,0.745,2.3,3.6,5.9,2.2,1.5,0.6,1.5,3.1
135,Guerschon Yabusele,PHL,60,26.5,10.5,3.8,7.7,0.501,1.5,3.8,0.388,1.4,1.8,0.743,1.9,3.5,5.4,2.0,0.8,0.4,1.3,2.4
136,"Gary Trent, Jr.",MIL,57,24.9,10.5,3.7,8.4,0.437,2.3,5.4,0.417,0.8,1.0,0.842,0.3,2.1,2.4,1.1,1.0,0.1,0.6,1.8
137,Tim Hardaway Jr.,DET,62,28.2,10.5,3.4,8.5,0.403,2.1,5.8,0.359,1.5,1.8,0.83,0.3,2.2,2.5,1.7,0.5,0.1,0.7,1.2
138,Derrick Jones,LAC,61,24.8,10.4,4.2,7.9,0.526,1.0,2.8,0.368,1.0,1.5,0.703,1.3,2.2,3.5,0.8,1.1,0.4,0.9,2.0
139,Grant Williams,CHA,16,29.9,10.4,3.4,7.7,0.439,1.7,4.6,0.365,1.9,2.3,0.838,1.1,4.0,5.1,2.3,1.1,0.8,1.8,2.9
140,Spencer Dinwiddie,DAL,65,25.7,10.3,3.3,8.1,0.409,1.4,4.0,0.336,2.3,2.9,0.813,0.2,2.2,2.4,3.8,0.8,0.2,1.2,1.5
141,Andrew Nembhard,IND,48,28.8,10.3,3.9,8.2,0.471,0.8,2.5,0.311,1.8,2.2,0.794,0.5,2.6,3.2,5.1,1.4,0.2,1.8,2.4
142,Tyus Jones,PHX,64,28.3,10.3,3.8,8.5,0.442,2.0,4.9,0.412,0.7,0.8,0.885,0.5,1.9,2.4,5.8,0.9,0.1,1.3,0.9
143,Amir Coffey,LAC,64,25.6,10.2,3.5,7.4,0.476,1.5,3.6,0.413,1.7,1.9,0.908,0.5,1.9,2.3,1.1,0.6,0.1,0.7,1.8
144,Brandin Podziemski,GOS,50,25.4,10.1,3.8,8.9,0.427,1.4,4.3,0.319,1.1,1.5,0.757,1.0,3.8,4.9,3.4,1.1,0.2,1.1,1.5
145,Nicolas Claxton,BRK,57,27.1,10.1,4.4,8.1,0.548,0.0,0.3,0.063,1.2,2.2,0.531,2.2,5.1,7.3,2.2,0.9,1.5,1.2,2.1
146,Chris Boucher,TOR,50,17.2,10.0,3.6,7.4,0.492,1.4,3.9,0.363,1.4,1.7,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,1.4
147,Ochai Agbaji,TOR,54,27.0,10.0,4.0,7.9,0.505,1.5,3.8,0.399,0.5,0.8,0.667,0.9,2.8,3.7,1.5,0.8,0.5,0.8,1.9
148,Keon Johnson,BRK,63,23.9,9.9,3.6,9.6,0.374,1.4,4.9,0.294,1.3,1.7,0.774,0.8,2.8,3.7,2.0,1.0,0.4,1.3,2.5
